backend,num_qubits,twoq,arm,seed,input,label,z_exact,z_noisy,q0_physical,readout_error,routed_2q,blocks,shots,sim_seed,platform,processor,python,qiskit,qiskit_aer,qiskit_ibm_runtime,pennylane
FakeWashingtonV2,127,cx,A,3,11,-1,-0.9977575690804796,-0.828,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,4,00,-1,-0.9977557601066275,-0.8365,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,4,01,1,0.9977572710780895,0.8435,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,4,10,1,0.9977560581090166,0.8525,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,4,11,-1,-0.9977575690804796,-0.828,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,0,00,-1,-0.9977557601066275,-0.9415,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,0,01,1,0.9977572710780895,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,0,10,1,0.9977560581090166,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,0,11,-1,-0.9977575690804796,-0.94,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,1,00,-1,-0.9977557601066275,-0.9415,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,1,01,1,0.9977572710780895,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,1,10,1,0.9977560581090166,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,1,11,-1,-0.9977575690804796,-0.94,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,2,00,-1,-0.9977557601066275,-0.9415,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,2,01,1,0.9977572710780895,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,2,10,1,0.9977560581090166,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,2,11,-1,-0.9977575690804796,-0.94,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,3,00,-1,-0.9977557601066275,-0.9415,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,3,01,1,0.9977572710780895,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,3,10,1,0.9977560581090166,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,3,11,-1,-0.9977575690804796,-0.94,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,4,00,-1,-0.9977557601066275,-0.9415,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,4,01,1,0.9977572710780895,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,4,10,1,0.9977560581090166,0.947,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,B,4,11,-1,-0.9977575690804796,-0.94,49,0.009000000000000008,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
