iteration,engine,time_s,depth,cx_count,signature
72,TKET,0.04228659999989759,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
72,PSF-Zero,0.00044699999989461503,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
73,Qiskit_L3,0.007099800000105461,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
73,TKET,0.04272199999991244,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
73,PSF-Zero,0.0005550999999286432,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
74,Qiskit_L3,0.007380799999964438,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
74,TKET,0.04250060000003941,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
74,PSF-Zero,0.0004604000000654196,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
75,Qiskit_L3,0.007309500000019398,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
75,TKET,0.042094700000006924,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
75,PSF-Zero,0.00045130000012250093,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
76,Qiskit_L3,0.007146900000179812,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
76,TKET,0.04211129999998775,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
76,PSF-Zero,0.0004383999998935906,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
77,Qiskit_L3,0.007570400000076916,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
77,TKET,0.04220689999988281,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
77,PSF-Zero,0.0004643999998279469,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
78,Qiskit_L3,0.0071675000001505396,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
78,TKET,0.0428601000000981,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
78,PSF-Zero,0.0005354999998417043,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
79,Qiskit_L3,0.007541700000047058,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
79,TKET,0.04253899999980604,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
79,PSF-Zero,0.00047470000004068424,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
80,Qiskit_L3,0.00728930000013861,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
80,TKET,0.042084199999862903,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
80,PSF-Zero,0.0004432000000633707,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
81,Qiskit_L3,0.007025699999985591,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
81,TKET,0.04203890000007959,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
81,PSF-Zero,0.00043320000008861825,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
82,Qiskit_L3,0.007078600000113511,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
82,TKET,0.04211449999979777,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
82,PSF-Zero,0.0004569000000174128,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
83,Qiskit_L3,0.007157900000038353,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
83,TKET,0.04218439999999646,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
83,PSF-Zero,0.00047309999990829965,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
84,Qiskit_L3,0.00714020000009441,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
84,TKET,0.042258899999978894,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
84,PSF-Zero,0.0005089999999654538,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
85,Qiskit_L3,0.007663699999966411,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
85,TKET,0.04237409999996089,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
85,PSF-Zero,0.0004526000000169006,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
86,Qiskit_L3,0.007523300000002564,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
86,TKET,0.042181399999890345,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
86,PSF-Zero,0.0004655000000184373,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
87,Qiskit_L3,0.007338199999821882,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
87,TKET,0.04213929999991706,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
87,PSF-Zero,0.0005027999998219457,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
88,Qiskit_L3,0.007664599999998245,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
88,TKET,0.04316519999997581,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
88,PSF-Zero,0.0004940999999689666,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
89,Qiskit_L3,0.007626399999935529,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
89,TKET,0.042076200000110475,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
89,PSF-Zero,0.0004890000000159489,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
90,Qiskit_L3,0.007161499999938314,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
90,TKET,0.042452400000001944,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
90,PSF-Zero,0.0004931000000851782,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
91,Qiskit_L3,0.0072833000001537584,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
91,TKET,0.042015499999934036,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
91,PSF-Zero,0.0004484000000957167,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
92,Qiskit_L3,0.006977400000096168,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
92,TKET,0.0421272000000954,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
92,PSF-Zero,0.00046419999989666394,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
93,Qiskit_L3,0.007447499999898355,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
93,TKET,0.04234550000001036,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
93,PSF-Zero,0.000462599999991653,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
94,Qiskit_L3,0.007472200000165685,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
94,TKET,0.04218319999995401,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
94,PSF-Zero,0.00045129999989512726,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
95,Qiskit_L3,0.007241900000053647,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
95,TKET,0.04205010000009679,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
95,PSF-Zero,0.0004438000000845932,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
96,Qiskit_L3,0.007115599999906408,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
96,TKET,0.04202639999994062,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
96,PSF-Zero,0.0004401999999572581,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
97,Qiskit_L3,0.007278400000132024,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
97,TKET,0.0418933000000834,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
97,PSF-Zero,0.0004822999999305466,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
98,Qiskit_L3,0.007026900000028036,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
98,TKET,0.04256570000006832,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
98,PSF-Zero,0.0004397000000153639,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
99,Qiskit_L3,0.007082799999807321,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
99,TKET,0.0420748999999887,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
99,PSF-Zero,0.0004968000000644679,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
100,Qiskit_L3,0.007713599999988219,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
100,TKET,0.04359629999999015,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
100,PSF-Zero,0.0005665999999564519,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
101,Qiskit_L3,0.007890600000109771,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
101,TKET,0.042466900000135865,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
101,PSF-Zero,0.00048779999997350387,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
102,Qiskit_L3,0.007194700000127341,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
102,TKET,0.04227519999994911,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
102,PSF-Zero,0.0005203000000619795,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
103,Qiskit_L3,0.0074371000000610366,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
103,TKET,0.042141399999991336,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
103,PSF-Zero,0.00045040000009066716,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
104,Qiskit_L3,0.007204100000080871,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
104,TKET,0.04237339999986034,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
104,PSF-Zero,0.0004985000000488071,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
105,Qiskit_L3,0.007458000000042375,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
105,TKET,0.04226840000001175,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
105,PSF-Zero,0.00045750000003863533,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
106,Qiskit_L3,0.0073256999999102845,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
106,TKET,0.04204879999997502,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
106,PSF-Zero,0.0004257000000507105,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
107,Qiskit_L3,0.007715400000051886,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
107,TKET,0.04262990000006539,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
107,PSF-Zero,0.0004942999999002495,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
108,Qiskit_L3,0.0074799999999868305,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
108,TKET,0.04209050000008574,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
108,PSF-Zero,0.0004911000000902277,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
109,Qiskit_L3,0.007325400000127047,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
109,TKET,0.04227479999985917,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
109,PSF-Zero,0.0004833000000417087,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
110,Qiskit_L3,0.007411199999978635,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
110,TKET,0.04245990000003985,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
110,PSF-Zero,0.0005080000000816653,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
111,Qiskit_L3,0.007466299999805415,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
111,TKET,0.042232300000023315,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
111,PSF-Zero,0.00047580000000380096,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
112,Qiskit_L3,0.007383500000059939,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
112,TKET,0.043708000000151515,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
112,PSF-Zero,0.0006056000001990469,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
113,Qiskit_L3,0.00750819999984742,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
113,TKET,0.04236470000000736,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
113,PSF-Zero,0.0004656999999497202,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
114,Qiskit_L3,0.0076641999999083055,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
114,TKET,0.04199900000003254,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
114,PSF-Zero,0.000466599999981554,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
115,Qiskit_L3,0.007095599999956903,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
115,TKET,0.04210859999989225,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
115,PSF-Zero,0.0005357000000003609,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
116,Qiskit_L3,0.007436299999881157,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
116,TKET,0.04928610000001754,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
116,PSF-Zero,0.0006009000001085951,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
117,Qiskit_L3,0.0076381000001219945,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
117,TKET,0.042389200000116034,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
117,PSF-Zero,0.0004775999998400948,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
118,Qiskit_L3,0.007313599999861253,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
118,TKET,0.04223610000008193,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
118,PSF-Zero,0.0004650999999284977,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
119,Qiskit_L3,0.007099400000015521,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
119,TKET,0.042441700000154015,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
119,PSF-Zero,0.00045810000005985785,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
120,Qiskit_L3,0.007188699999915116,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
120,TKET,0.042496099999880244,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
120,PSF-Zero,0.000509299999976065,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
121,Qiskit_L3,0.007563099999970291,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
121,TKET,0.04206020000015087,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
121,PSF-Zero,0.0004726999998183601,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
122,Qiskit_L3,0.007133799999792245,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
122,TKET,0.04273080000007212,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
122,PSF-Zero,0.0006084999999984575,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
123,Qiskit_L3,0.0072132000000237895,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
123,TKET,0.042206999999962136,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
123,PSF-Zero,0.0005033000002185872,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
124,Qiskit_L3,0.0076096999998753745,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
124,TKET,0.042425399999956426,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
124,PSF-Zero,0.000535100000206512,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
125,Qiskit_L3,0.007868899999948553,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
125,TKET,0.04239219999999477,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
125,PSF-Zero,0.00045119999981579895,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
126,Qiskit_L3,0.007096300000057454,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
126,TKET,0.04222380000010162,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
126,PSF-Zero,0.0004615000000285363,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
127,Qiskit_L3,0.007185400000025766,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
127,TKET,0.04212059999986195,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
127,PSF-Zero,0.0005045000000336586,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
128,Qiskit_L3,0.007372100000111459,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
128,TKET,0.045940800000153104,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
128,PSF-Zero,0.000764800000069954,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
129,Qiskit_L3,0.010990700000093057,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
129,TKET,0.0477066000000832,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
129,PSF-Zero,0.0005565999999816995,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
130,Qiskit_L3,0.007619799999929455,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
130,TKET,0.043140900000025795,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
130,PSF-Zero,0.000531500000079177,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
131,Qiskit_L3,0.008041099999900325,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
131,TKET,0.04246399999988171,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
131,PSF-Zero,0.0005022999998800515,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
132,Qiskit_L3,0.007385000000112996,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
132,TKET,0.04354149999994661,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
132,PSF-Zero,0.0005456999999751133,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
133,Qiskit_L3,0.007275299999946583,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
133,TKET,0.04211129999998775,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
133,PSF-Zero,0.0005375000000640284,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
134,Qiskit_L3,0.007315399999924921,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
134,TKET,0.0421092999999928,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
134,PSF-Zero,0.0004392000000734697,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
135,Qiskit_L3,0.006971399999883943,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
135,TKET,0.042542799999864656,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
135,PSF-Zero,0.0005243000000518805,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
136,Qiskit_L3,0.00804759999982707,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
136,TKET,0.04271489999996447,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
136,PSF-Zero,0.0005324999999629654,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
137,Qiskit_L3,0.007903199999873323,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
137,TKET,0.04204929999991691,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
137,PSF-Zero,0.000470400000040172,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
138,Qiskit_L3,0.007137299999840252,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
138,TKET,0.04231670000012855,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
138,PSF-Zero,0.00048089999995681865,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
139,Qiskit_L3,0.007314399999813759,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
139,TKET,0.041903499999989435,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
139,PSF-Zero,0.00045490000002246234,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
140,Qiskit_L3,0.007189499999867621,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
140,TKET,0.04264469999998255,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
140,PSF-Zero,0.0004954999999426946,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
141,Qiskit_L3,0.0078028999998878135,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
141,TKET,0.04275240000015401,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
141,PSF-Zero,0.0005105999998704647,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
142,Qiskit_L3,0.007613500000161366,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
142,TKET,0.04197419999991325,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
142,PSF-Zero,0.00043979999986731855,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
143,Qiskit_L3,0.007181599999967148,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
143,TKET,0.04244010000002163,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
143,PSF-Zero,0.0005310000001372828,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
144,Qiskit_L3,0.007509099999879254,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
144,TKET,0.04275770000003831,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
144,PSF-Zero,0.00045329999989007774,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
